Sensor ID,Date,Time,Hourly counts (2019),Hourly counts (2020),Day (2019),Day (2020),Month,Sensor name
1,17,8,1032,87,Friday,Sunday,May,Bourke Street Mall (North)
1,17,9,1280,199,Friday,Sunday,May,Bourke Street Mall (North)
1,17,10,1605,413,Friday,Sunday,May,Bourke Street Mall (North)
1,17,11,2159,715,Friday,Sunday,May,Bourke Street Mall (North)
1,17,12,3643,1126,Friday,Sunday,May,Bourke Street Mall (North)
1,17,13,4082,1317,Friday,Sunday,May,Bourke Street Mall (North)
1,17,14,3380,1519,Friday,Sunday,May,Bourke Street Mall (North)
1,17,15,3222,1482,Friday,Sunday,May,Bourke Street Mall (North)
1,17,16,3514,1332,Friday,Sunday,May,Bourke Street Mall (North)
1,17,17,4279,739,Friday,Sunday,May,Bourke Street Mall (North)
1,17,18,3719,329,Friday,Sunday,May,Bourke Street Mall (North)
1,17,19,2785,220,Friday,Sunday,May,Bourke Street Mall (North)
1,17,20,2137,77,Friday,Sunday,May,Bourke Street Mall (North)
1,17,21,1375,54,Friday,Sunday,May,Bourke Street Mall (North)
1,17,22,734,41,Friday,Sunday,May,Bourke Street Mall (North)
1,17,23,501,23,Friday,Sunday,May,Bourke Street Mall (North)
1,18,0,342,20,Saturday,Monday,May,Bourke Street Mall (North)
1,18,1,164,11,Saturday,Monday,May,Bourke Street Mall (North)
1,18,2,113,6,Saturday,Monday,May,Bourke Street Mall (North)
1,18,3,91,7,Saturday,Monday,May,Bourke Street Mall (North)
1,18,4,40,2,Saturday,Monday,May,Bourke Street Mall (North)
1,18,5,35,20,Saturday,Monday,May,Bourke Street Mall (North)
1,18,6,46,91,Saturday,Monday,May,Bourke Street Mall (North)
1,18,7,125,102,Saturday,Monday,May,Bourke Street Mall (North)
1,18,8,395,180,Saturday,Monday,May,Bourke Street Mall (North)
1,18,9,845,276,Saturday,Monday,May,Bourke Street Mall (North)
1,18,10,1613,438,Saturday,Monday,May,Bourke Street Mall (North)
1,18,11,2688,608,Saturday,Monday,May,Bourke Street Mall (North)
1,18,12,3114,925,Saturday,Monday,May,Bourke Street Mall (North)
1,18,13,3502,1049,Saturday,Monday,May,Bourke Street Mall (North)
1,18,14,3926,1108,Saturday,Monday,May,Bourke Street Mall (North)
1,18,15,4026,1121,Saturday,Monday,May,Bourke Street Mall (North)
1,18,16,3978,1174,Saturday,Monday,May,Bourke Street Mall (North)
1,18,17,3686,892,Saturday,Monday,May,Bourke Street Mall (North)
1,18,18,2863,434,Saturday,Monday,May,Bourke Street Mall (North)
1,18,19,2078,244,Saturday,Monday,May,Bourke Street Mall (North)
1,18,20,1160,121,Saturday,Monday,May,Bourke Street Mall (North)
1,18,21,742,53,Saturday,Monday,May,Bourke Street Mall (North)
1,18,22,848,46,Saturday,Monday,May,Bourke Street Mall (North)
1,18,23,391,42,Saturday,Monday,May,Bourke Street Mall (North)
1,19,0,265,24,Sunday,Tuesday,May,Bourke Street Mall (North)
1,19,1,142,14,Sunday,Tuesday,May,Bourke Street Mall (North)
1,19,2,105,16,Sunday,Tuesday,May,Bourke Street Mall (North)
1,19,3,88,15,Sunday,Tuesday,May,Bourke Street Mall (North)
1,19,4,60,5,Sunday,Tuesday,May,Bourke Street Mall (North)
1,19,5,28,22,Sunday,Tuesday,May,Bourke Street Mall (North)
1,19,6,47,76,Sunday,Tuesday,May,Bourke Street Mall (North)
1,19,7,87,112,Sunday,Tuesday,May,Bourke Street Mall (North)
1,19,8,147,168,Sunday,Tuesday,May,Bourke Street Mall (North)
1,19,9,638,294,Sunday,Tuesday,May,Bourke Street Mall (North)
1,19,10,1343,449,Sunday,Tuesday,May,Bourke Street Mall (North)
1,19,11,2088,589,Sunday,Tuesday,May,Bourke Street Mall (North)
1,19,12,2792,859,Sunday,Tuesday,May,Bourke Street Mall (North)
1,19,13,3471,921,Sunday,Tuesday,May,Bourke Street Mall (North)
1,19,14,3222,963,Sunday,Tuesday,May,Bourke Street Mall (North)
1,19,15,3439,1021,Sunday,Tuesday,May,Bourke Street Mall (North)
1,19,16,3271,1073,Sunday,Tuesday,May,Bourke Street Mall (North)
1,19,17,2794,835,Sunday,Tuesday,May,Bourke Street Mall (North)
1,19,18,2039,410,Sunday,Tuesday,May,Bourke Street Mall (North)
1,19,19,1225,241,Sunday,Tuesday,May,Bourke Street Mall (North)
1,19,20,675,108,Sunday,Tuesday,May,Bourke Street Mall (North)
1,19,21,443,57,Sunday,Tuesday,May,Bourke Street Mall (North)
1,19,22,276,55,Sunday,Tuesday,May,Bourke Street Mall (North)
1,19,23,166,34,Sunday,Tuesday,May,Bourke Street Mall (North)
1,20,0,87,21,Monday,Wednesday,May,Bourke Street Mall (North)
1,20,1,58,11,Monday,Wednesday,May,Bourke Street Mall (North)
1,20,2,41,4,Monday,Wednesday,May,Bourke Street Mall (North)
1,20,3,32,7,Monday,Wednesday,May,Bourke Street Mall (North)
1,20,4,14,15,Monday,Wednesday,May,Bourke Street Mall (North)
1,20,5,33,19,Monday,Wednesday,May,Bourke Street Mall (North)
1,20,6,123,61,Monday,Wednesday,May,Bourke Street Mall (North)
1,20,7,381,94,Monday,Wednesday,May,Bourke Street Mall (North)
1,20,8,963,203,Monday,Wednesday,May,Bourke Street Mall (North)
1,20,9,1161,314,Monday,Wednesday,May,Bourke Street Mall (North)
1,20,10,1316,408,Monday,Wednesday,May,Bourke Street Mall (North)
1,20,11,1732,615,Monday,Wednesday,May,Bourke Street Mall (North)
1,20,12,3012,874,Monday,Wednesday,May,Bourke Street Mall (North)
1,20,13,3381,1071,Monday,Wednesday,May,Bourke Street Mall (North)
1,20,14,2484,1074,Monday,Wednesday,May,Bourke Street Mall (North)
1,20,15,2568,1220,Monday,Wednesday,May,Bourke Street Mall (North)
1,20,16,2740,1218,Monday,Wednesday,May,Bourke Street Mall (North)
1,20,17,3099,1054,Monday,Wednesday,May,Bourke Street Mall (North)
1,20,18,2311,447,Monday,Wednesday,May,Bourke Street Mall (North)
1,20,19,1269,298,Monday,Wednesday,May,Bourke Street Mall (North)
1,20,20,791,147,Monday,Wednesday,May,Bourke Street Mall (North)
1,20,21,515,59,Monday,Wednesday,May,Bourke Street Mall (North)
1,20,22,312,32,Monday,Wednesday,May,Bourke Street Mall (North)
1,20,23,187,30,Monday,Wednesday,May,Bourke Street Mall (North)
1,21,0,93,19,Tuesday,Thursday,May,Bourke Street Mall (North)
1,21,1,32,15,Tuesday,Thursday,May,Bourke Street Mall (North)
1,21,2,15,17,Tuesday,Thursday,May,Bourke Street Mall (North)
1,21,3,18,10,Tuesday,Thursday,May,Bourke Street Mall (North)
1,21,4,3,12,Tuesday,Thursday,May,Bourke Street Mall (North)
1,21,5,42,7,Tuesday,Thursday,May,Bourke Street Mall (North)
1,21,6,117,86,Tuesday,Thursday,May,Bourke Street Mall (North)
1,21,7,466,99,Tuesday,Thursday,May,Bourke Street Mall (North)
1,21,8,948,169,Tuesday,Thursday,May,Bourke Street Mall (North)
1,21,9,1033,298,Tuesday,Thursday,May,Bourke Street Mall (North)
1,21,10,1331,355,Tuesday,Thursday,May,Bourke Street Mall (North)
1,21,11,1919,520,Tuesday,Thursday,May,Bourke Street Mall (North)
1,21,12,3059,769,Tuesday,Thursday,May,Bourke Street Mall (North)
1,21,13,3345,911,Tuesday,Thursday,May,Bourke Street Mall (North)
1,21,14,2626,1001,Tuesday,Thursday,May,Bourke Street Mall (North)
1,21,15,2673,1076,Tuesday,Thursday,May,Bourke Street Mall (North)
1,21,16,2702,1036,Tuesday,Thursday,May,Bourke Street Mall (North)
1,21,17,3283,757,Tuesday,Thursday,May,Bourke Street Mall (North)
1,21,18,2426,413,Tuesday,Thursday,May,Bourke Street Mall (North)
1,21,19,1383,191,Tuesday,Thursday,May,Bourke Street Mall (North)
1,21,20,782,159,Tuesday,Thursday,May,Bourke Street Mall (North)
1,21,21,513,49,Tuesday,Thursday,May,Bourke Street Mall (North)
1,21,22,284,34,Tuesday,Thursday,May,Bourke Street Mall (North)
1,21,23,137,35,Tuesday,Thursday,May,Bourke Street Mall (North)
1,22,0,103,8,Wednesday,Friday,May,Bourke Street Mall (North)
1,22,1,59,12,Wednesday,Friday,May,Bourke Street Mall (North)
1,22,2,23,4,Wednesday,Friday,May,Bourke Street Mall (North)
1,22,3,26,8,Wednesday,Friday,May,Bourke Street Mall (North)
1,22,4,18,5,Wednesday,Friday,May,Bourke Street Mall (North)
1,22,5,37,34,Wednesday,Friday,May,Bourke Street Mall (North)
1,22,6,130,53,Wednesday,Friday,May,Bourke Street Mall (North)
1,22,7,457,98,Wednesday,Friday,May,Bourke Street Mall (North)
1,22,8,1038,173,Wednesday,Friday,May,Bourke Street Mall (North)
1,22,9,1272,346,Wednesday,Friday,May,Bourke Street Mall (North)
1,22,10,1474,482,Wednesday,Friday,May,Bourke Street Mall (North)
1,22,11,2113,696,Wednesday,Friday,May,Bourke Street Mall (North)
1,22,12,3433,1056,Wednesday,Friday,May,Bourke Street Mall (North)
1,22,13,3664,1134,Wednesday,Friday,May,Bourke Street Mall (North)
1,22,14,2879,1260,Wednesday,Friday,May,Bourke Street Mall (North)
1,22,15,2753,1254,Wednesday,Friday,May,Bourke Street Mall (North)
1,22,16,2743,1348,Wednesday,Friday,May,Bourke Street Mall (North)
1,22,17,3458,1078,Wednesday,Friday,May,Bourke Street Mall (North)
1,22,18,2600,761,Wednesday,Friday,May,Bourke Street Mall (North)
1,22,19,1399,329,Wednesday,Friday,May,Bourke Street Mall (North)
1,22,20,921,229,Wednesday,Friday,May,Bourke Street Mall (North)
1,22,21,562,63,Wednesday,Friday,May,Bourke Street Mall (North)
1,22,22,383,49,Wednesday,Friday,May,Bourke Street Mall (North)
1,22,23,193,35,Wednesday,Friday,May,Bourke Street Mall (North)
1,23,0,87,24,Thursday,Saturday,May,Bourke Street Mall (North)
1,23,1,41,12,Thursday,Saturday,May,Bourke Street Mall (North)
1,23,2,27,15,Thursday,Saturday,May,Bourke Street Mall (North)
1,23,3,25,7,Thursday,Saturday,May,Bourke Street Mall (North)
1,23,4,9,5,Thursday,Saturday,May,Bourke Street Mall (North)
1,23,5,38,8,Thursday,Saturday,May,Bourke Street Mall (North)
1,23,6,139,21,Thursday,Saturday,May,Bourke Street Mall (North)
1,23,7,430,42,Thursday,Saturday,May,Bourke Street Mall (North)
1,23,8,959,95,Thursday,Saturday,May,Bourke Street Mall (North)
1,23,9,1100,155,Thursday,Saturday,May,Bourke Street Mall (North)
1,23,10,1510,396,Thursday,Saturday,May,Bourke Street Mall (North)
1,23,11,2083,724,Thursday,Saturday,May,Bourke Street Mall (North)
1,23,12,3325,1047,Thursday,Saturday,May,Bourke Street Mall (North)
1,23,13,3620,1298,Thursday,Saturday,May,Bourke Street Mall (North)
1,23,14,3070,1636,Thursday,Saturday,May,Bourke Street Mall (North)
1,23,15,2746,1510,Thursday,Saturday,May,Bourke Street Mall (North)
1,23,16,3115,1382,Thursday,Saturday,May,Bourke Street Mall (North)
1,23,17,3565,950,Thursday,Saturday,May,Bourke Street Mall (North)
1,23,18,3009,371,Thursday,Saturday,May,Bourke Street Mall (North)
1,23,19,1926,252,Thursday,Saturday,May,Bourke Street Mall (North)
1,23,20,1567,79,Thursday,Saturday,May,Bourke Street Mall (North)
1,23,21,894,68,Thursday,Saturday,May,Bourke Street Mall (North)
1,23,22,445,39,Thursday,Saturday,May,Bourke Street Mall (North)
1,23,23,272,29,Thursday,Saturday,May,Bourke Street Mall (North)
1,24,0,105,16,Friday,Sunday,May,Bourke Street Mall (North)
1,24,1,116,4,Friday,Sunday,May,Bourke Street Mall (North)
1,24,2,42,2,Friday,Sunday,May,Bourke Street Mall (North)
1,24,3,47,18,Friday,Sunday,May,Bourke Street Mall (North)
1,24,4,18,12,Friday,Sunday,May,Bourke Street Mall (North)
1,24,5,21,13,Friday,Sunday,May,Bourke Street Mall (North)
1,24,6,129,16,Friday,Sunday,May,Bourke Street Mall (North)
1,24,7,417,32,Friday,Sunday,May,Bourke Street Mall (North)
1,24,8,896,62,Friday,Sunday,May,Bourke Street Mall (North)
1,24,9,1044,146,Friday,Sunday,May,Bourke Street Mall (North)
1,24,10,1293,291,Friday,Sunday,May,Bourke Street Mall (North)
1,24,11,1990,699,Friday,Sunday,May,Bourke Street Mall (North)
1,24,12,3479,935,Friday,Sunday,May,Bourke Street Mall (North)
1,24,13,4102,1137,Friday,Sunday,May,Bourke Street Mall (North)
1,24,14,2962,1422,Friday,Sunday,May,Bourke Street Mall (North)
1,24,15,3078,1423,Friday,Sunday,May,Bourke Street Mall (North)
1,24,16,3532,1420,Friday,Sunday,May,Bourke Street Mall (North)
1,24,17,4030,1020,Friday,Sunday,May,Bourke Street Mall (North)
1,24,18,3609,457,Friday,Sunday,May,Bourke Street Mall (North)
1,24,19,2715,228,Friday,Sunday,May,Bourke Street Mall (North)
1,24,20,2134,93,Friday,Sunday,May,Bourke Street Mall (North)
1,24,21,1369,46,Friday,Sunday,May,Bourke Street Mall (North)
1,24,22,787,53,Friday,Sunday,May,Bourke Street Mall (North)
1,24,23,479,26,Friday,Sunday,May,Bourke Street Mall (North)
1,25,0,242,5,Saturday,Monday,May,Bourke Street Mall (North)
1,25,1,152,12,Saturday,Monday,May,Bourke Street Mall (North)
1,25,2,107,15,Saturday,Monday,May,Bourke Street Mall (North)
1,25,3,104,5,Saturday,Monday,May,Bourke Street Mall (North)
1,25,4,43,8,Saturday,Monday,May,Bourke Street Mall (North)
1,25,5,26,13,Saturday,Monday,May,Bourke Street Mall (North)
1,25,6,73,38,Saturday,Monday,May,Bourke Street Mall (North)
1,25,7,113,102,Saturday,Monday,May,Bourke Street Mall (North)
1,25,8,400,175,Saturday,Monday,May,Bourke Street Mall (North)
1,25,9,765,353,Saturday,Monday,May,Bourke Street Mall (North)
1,25,10,1738,435,Saturday,Monday,May,Bourke Street Mall (North)
1,25,11,2518,778,Saturday,Monday,May,Bourke Street Mall (North)
1,25,12,3098,1044,Saturday,Monday,May,Bourke Street Mall (North)
1,25,13,3613,1298,Saturday,Monday,May,Bourke Street Mall (North)
1,25,14,3554,1259,Saturday,Monday,May,Bourke Street Mall (North)
1,25,15,3724,1233,Saturday,Monday,May,Bourke Street Mall (North)
1,25,16,3551,1228,Saturday,Monday,May,Bourke Street Mall (North)
1,25,17,3156,959,Saturday,Monday,May,Bourke Street Mall (North)
1,25,18,1855,502,Saturday,Monday,May,Bourke Street Mall (North)
1,25,19,1050,324,Saturday,Monday,May,Bourke Street Mall (North)
1,25,20,679,126,Saturday,Monday,May,Bourke Street Mall (North)
1,25,21,611,83,Saturday,Monday,May,Bourke Street Mall (North)
1,25,22,558,31,Saturday,Monday,May,Bourke Street Mall (North)
1,25,23,444,42,Saturday,Monday,May,Bourke Street Mall (North)
1,26,0,327,16,Sunday,Tuesday,May,Bourke Street Mall (North)
1,26,1,172,12,Sunday,Tuesday,May,Bourke Street Mall (North)
1,26,2,123,8,Sunday,Tuesday,May,Bourke Street Mall (North)
1,26,3,78,10,Sunday,Tuesday,May,Bourke Street Mall (North)
1,26,4,56,6,Sunday,Tuesday,May,Bourke Street Mall (North)
1,26,5,80,16,Sunday,Tuesday,May,Bourke Street Mall (North)
1,26,6,31,71,Sunday,Tuesday,May,Bourke Street Mall (North)
1,26,7,107,78,Sunday,Tuesday,May,Bourke Street Mall (North)
1,26,8,229,158,Sunday,Tuesday,May,Bourke Street Mall (North)
1,26,9,689,381,Sunday,Tuesday,May,Bourke Street Mall (North)
1,26,10,1340,443,Sunday,Tuesday,May,Bourke Street Mall (North)
1,26,11,2158,614,Sunday,Tuesday,May,Bourke Street Mall (North)
1,26,12,2750,1098,Sunday,Tuesday,May,Bourke Street Mall (North)
1,26,13,3114,1158,Sunday,Tuesday,May,Bourke Street Mall (North)
1,26,14,3338,1199,Sunday,Tuesday,May,Bourke Street Mall (North)
1,26,15,3319,1186,Sunday,Tuesday,May,Bourke Street Mall (North)
1,26,16,3024,1172,Sunday,Tuesday,May,Bourke Street Mall (North)
1,26,17,2338,1030,Sunday,Tuesday,May,Bourke Street Mall (North)
1,26,18,1912,572,Sunday,Tuesday,May,Bourke Street Mall (North)
1,26,19,984,280,Sunday,Tuesday,May,Bourke Street Mall (North)
1,26,20,490,108,Sunday,Tuesday,May,Bourke Street Mall (North)
1,26,21,149,63,Sunday,Tuesday,May,Bourke Street Mall (North)
1,26,22,206,55,Sunday,Tuesday,May,Bourke Street Mall (North)
1,26,23,93,27,Sunday,Tuesday,May,Bourke Street Mall (North)
1,27,0,66,26,Monday,Wednesday,May,Bourke Street Mall (North)
1,27,1,33,13,Monday,Wednesday,May,Bourke Street Mall (North)
1,27,2,23,6,Monday,Wednesday,May,Bourke Street Mall (North)
1,27,3,24,7,Monday,Wednesday,May,Bourke Street Mall (North)
1,27,4,13,5,Monday,Wednesday,May,Bourke Street Mall (North)
1,27,5,19,16,Monday,Wednesday,May,Bourke Street Mall (North)
1,27,6,112,63,Monday,Wednesday,May,Bourke Street Mall (North)
1,27,7,371,99,Monday,Wednesday,May,Bourke Street Mall (North)
1,27,8,977,208,Monday,Wednesday,May,Bourke Street Mall (North)
1,27,9,934,477,Monday,Wednesday,May,Bourke Street Mall (North)
1,27,10,1227,637,Monday,Wednesday,May,Bourke Street Mall (North)
1,27,11,1785,928,Monday,Wednesday,May,Bourke Street Mall (North)
1,27,12,2885,1230,Monday,Wednesday,May,Bourke Street Mall (North)
1,27,13,3258,1382,Monday,Wednesday,May,Bourke Street Mall (North)
1,27,14,2652,1351,Monday,Wednesday,May,Bourke Street Mall (North)
1,27,15,2472,1167,Monday,Wednesday,May,Bourke Street Mall (North)
1,27,16,2554,1263,Monday,Wednesday,May,Bourke Street Mall (North)
1,27,17,2847,1007,Monday,Wednesday,May,Bourke Street Mall (North)
1,27,18,1983,507,Monday,Wednesday,May,Bourke Street Mall (North)
1,27,19,1085,296,Monday,Wednesday,May,Bourke Street Mall (North)
1,27,20,601,118,Monday,Wednesday,May,Bourke Street Mall (North)
1,27,21,380,84,Monday,Wednesday,May,Bourke Street Mall (North)
1,27,22,213,44,Monday,Wednesday,May,Bourke Street Mall (North)
1,27,23,119,32,Monday,Wednesday,May,Bourke Street Mall (North)
1,28,0,54,14,Tuesday,Thursday,May,Bourke Street Mall (North)
1,28,1,29,16,Tuesday,Thursday,May,Bourke Street Mall (North)
1,28,2,16,15,Tuesday,Thursday,May,Bourke Street Mall (North)
1,28,3,11,7,Tuesday,Thursday,May,Bourke Street Mall (North)
1,28,4,13,16,Tuesday,Thursday,May,Bourke Street Mall (North)
1,28,5,53,13,Tuesday,Thursday,May,Bourke Street Mall (North)
1,28,6,115,81,Tuesday,Thursday,May,Bourke Street Mall (North)
1,28,7,391,74,Tuesday,Thursday,May,Bourke Street Mall (North)
1,28,8,1037,202,Tuesday,Thursday,May,Bourke Street Mall (North)
1,28,9,982,377,Tuesday,Thursday,May,Bourke Street Mall (North)
1,28,10,1291,563,Tuesday,Thursday,May,Bourke Street Mall (North)
1,28,11,1723,852,Tuesday,Thursday,May,Bourke Street Mall (North)
1,28,12,3051,1196,Tuesday,Thursday,May,Bourke Street Mall (North)
1,28,13,3311,1315,Tuesday,Thursday,May,Bourke Street Mall (North)
1,28,14,2695,1264,Tuesday,Thursday,May,Bourke Street Mall (North)
1,28,15,2673,1266,Tuesday,Thursday,May,Bourke Street Mall (North)
1,28,16,2746,1232,Tuesday,Thursday,May,Bourke Street Mall (North)
1,28,17,3064,1140,Tuesday,Thursday,May,Bourke Street Mall (North)
1,28,18,2441,619,Tuesday,Thursday,May,Bourke Street Mall (North)
1,28,19,1340,333,Tuesday,Thursday,May,Bourke Street Mall (North)
1,28,20,752,256,Tuesday,Thursday,May,Bourke Street Mall (North)
1,28,21,434,120,Tuesday,Thursday,May,Bourke Street Mall (North)
1,28,22,224,78,Tuesday,Thursday,May,Bourke Street Mall (North)
1,28,23,102,34,Tuesday,Thursday,May,Bourke Street Mall (North)
1,29,0,50,29,Wednesday,Friday,May,Bourke Street Mall (North)
1,29,1,35,20,Wednesday,Friday,May,Bourke Street Mall (North)
1,29,2,25,12,Wednesday,Friday,May,Bourke Street Mall (North)
1,29,3,9,5,Wednesday,Friday,May,Bourke Street Mall (North)
1,29,4,9,4,Wednesday,Friday,May,Bourke Street Mall (North)
1,29,5,17,17,Wednesday,Friday,May,Bourke Street Mall (North)
1,29,6,103,58,Wednesday,Friday,May,Bourke Street Mall (North)
1,29,7,422,98,Wednesday,Friday,May,Bourke Street Mall (North)
1,29,8,985,177,Wednesday,Friday,May,Bourke Street Mall (North)
1,29,9,963,447,Wednesday,Friday,May,Bourke Street Mall (North)
1,29,10,1271,617,Wednesday,Friday,May,Bourke Street Mall (North)
1,29,11,1989,842,Wednesday,Friday,May,Bourke Street Mall (North)
1,29,12,3028,1257,Wednesday,Friday,May,Bourke Street Mall (North)
1,29,13,3187,1479,Wednesday,Friday,May,Bourke Street Mall (North)
1,29,14,2612,1457,Wednesday,Friday,May,Bourke Street Mall (North)
1,29,15,2222,1567,Wednesday,Friday,May,Bourke Street Mall (North)
1,29,16,2337,1683,Wednesday,Friday,May,Bourke Street Mall (North)
1,29,17,2915,1418,Wednesday,Friday,May,Bourke Street Mall (North)
1,29,18,2134,885,Wednesday,Friday,May,Bourke Street Mall (North)
1,29,19,1238,399,Wednesday,Friday,May,Bourke Street Mall (North)
1,29,20,590,290,Wednesday,Friday,May,Bourke Street Mall (North)
1,29,21,381,85,Wednesday,Friday,May,Bourke Street Mall (North)
1,29,22,253,62,Wednesday,Friday,May,Bourke Street Mall (North)
1,29,23,121,57,Wednesday,Friday,May,Bourke Street Mall (North)
1,30,0,59,15,Thursday,Saturday,May,Bourke Street Mall (North)
1,30,1,28,22,Thursday,Saturday,May,Bourke Street Mall (North)
1,30,2,28,6,Thursday,Saturday,May,Bourke Street Mall (North)
1,30,3,10,7,Thursday,Saturday,May,Bourke Street Mall (North)
1,30,4,3,18,Thursday,Saturday,May,Bourke Street Mall (North)
1,30,5,42,21,Thursday,Saturday,May,Bourke Street Mall (North)
1,30,6,140,14,Thursday,Saturday,May,Bourke Street Mall (North)
1,30,7,398,55,Thursday,Saturday,May,Bourke Street Mall (North)
1,30,8,985,151,Thursday,Saturday,May,Bourke Street Mall (North)
1,30,9,962,289,Thursday,Saturday,May,Bourke Street Mall (North)
1,30,10,1281,638,Thursday,Saturday,May,Bourke Street Mall (North)
1,30,11,1852,1181,Thursday,Saturday,May,Bourke Street Mall (North)
1,30,12,3171,1633,Thursday,Saturday,May,Bourke Street Mall (North)
1,30,13,3541,1961,Thursday,Saturday,May,Bourke Street Mall (North)
1,30,14,2886,2116,Thursday,Saturday,May,Bourke Street Mall (North)
1,30,15,2836,2330,Thursday,Saturday,May,Bourke Street Mall (North)
1,30,16,2992,2061,Thursday,Saturday,May,Bourke Street Mall (North)
1,30,17,3568,1330,Thursday,Saturday,May,Bourke Street Mall (North)
1,30,18,2987,578,Thursday,Saturday,May,Bourke Street Mall (North)
1,30,19,2033,365,Thursday,Saturday,May,Bourke Street Mall (North)
1,30,20,1329,140,Thursday,Saturday,May,Bourke Street Mall (North)
1,30,21,765,82,Thursday,Saturday,May,Bourke Street Mall (North)
1,30,22,318,62,Thursday,Saturday,May,Bourke Street Mall (North)
1,30,23,137,60,Thursday,Saturday,May,Bourke Street Mall (North)
